ratio,seed,opinion_state_avg,opinion_state_var,steady_state,final_kalman_err
0.30000000000000004,3,-0.17590558427836098,6.191416021209395e-05,-0.17501525347321545,0.9189525460559613
0.30000000000000004,4,0.4805627739930979,0.00014286309240648447,0.4816168375609643,0.8915780427503005
0.30000000000000004,5,-0.3274851384887548,7.164019678411796e-05,-0.32951851169126567,0.7302390225659655
0.30000000000000004,6,0.24181690597577477,7.350271956953139e-05,0.2357543528015631,0.8832401175814302
0.30000000000000004,7,0.13640602876701524,0.00013704506185207533,0.13423827340120398,0.9188661594104488
0.30000000000000004,8,-0.3234351946108001,0.0001848650811033804,-0.32006969918293376,0.6914568384664878
0.30000000000000004,9,0.19952404403574675,8.150330597969881e-06,0.20336662926533688,0.8040485341546938
0.35000000000000003,1,0.5292893484243228,8.661664908908367e-06,0.528313913144713,0.7000344982363369
0.35000000000000003,2,-0.41682633268849023,0.007988829219717318,-0.526624806858391,0.723070664775204
0.35000000000000003,3,-0.17622430743685202,7.055499761536409e-05,-0.17501525347321545,0.8810254123881568
0.35000000000000003,4,0.48106606688597386,0.0001662924039136526,0.4816168375609643,0.8584397761469423
0.35000000000000003,5,-0.32689949867077256,9.18146684237051e-05,-0.32951851169126567,0.6971688525113638
0.35000000000000003,6,0.24262139790134327,9.199674515152534e-05,0.2357543528015631,0.8544410839144272
0.35000000000000003,7,0.13750177926916177,0.00018414985825205353,0.13423827340120398,0.8847341457532987
0.35000000000000003,8,-0.3235672386952792,0.0002467938321574624,-0.32006969918293376,0.6556059413332664
0.35000000000000003,9,0.19906010945484798,1.0378809561325206e-05,0.20336662926533688,0.7756933962037033
0.4,1,0.5293380706764538,1.1125742599783717e-05,0.528313913144713,0.6757301095469215
0.4,2,-0.36879665420333163,0.007251567938300965,-0.526624806858391,0.699588693971157
0.4,3,-0.17650421592702575,7.923428376251867e-05,-0.17501525347321545,0.8458386498824528
0.4,4,0.4815196661319028,0.0001898709435831693,0.4816168375609643,0.8274831585563246
0.4,5,-0.3262047615822341,0.00011440902179158985,-0.32951851169126567,0.6669028398781403
0.4,6,0.24345087996653908,0.00010888174122808045,0.2357543528015631,0.8275234447945297
0.4,7,0.1388051917772835,0.00024023201479925977,0.13423827340120398,0.8529746623960716
0.4,8,-0.3235836233806757,0.000318337824100759,-0.32006969918293376,0.622746829020952
0.4,9,0.19863462961590478,1.268948375193229e-05,0.20336662926533688,0.7491736578706151
0.45,1,0.5293747927606561,1.3647149676646231e-05,0.528313913144713,0.652920661726521
0.45,2,-0.32407936733783926,0.006598399732321722,-0.526624806858391,0.6814660330548934
0.45,3,-0.17675040303689854,8.792515321901805e-05,-0.17501525347321545,0.8131380421991538
0.45,4,0.48192897246341193,0.0002133797239718853,0.4816168375609643,0.7985086192530726
0.45,5,-0.3253832560288788,0.0001403934657528852,-0.32951851169126567,0.6392012321367153
0.45,6,0.24437447711925508,0.00012162238303694775,0.2357543528015631,0.8023627101276484
0.45,7,0.14031859679015382,0.000307026402856857,0.13423827340120398,0.8233874228419541
0.45,8,-0.32349890471035775,0.000399567828249616,-0.32006969918293376,0.5926637480536479
0.45,9,0.1982439580325715,1.5045697043111992e-05,0.20336662926533688,0.7243569854447333
0.5,1,0.5294063880337847,1.6108507065565855e-05,0.528313913144713,0.6314839330011347
0.5,2,-0.2823432329300463,0.00601770137215306,-0.526624806858391,0.6641334446784891
0.5,3,-0.1769673512977914,9.661137655170045e-05,-0.17501525347321545,0.7826990024263939
0.5,4,0.48229832532716743,0.00023666575650433677,0.4816168375609643,0.7713412182064352
0.5,5,-0.3244192855232739,0.00017121524859577323,-0.32951851169126567,0.6138631296031856
0.5,6,0.24548706613557864,0.00012716363112157537,0.2357543528015631,0.7788421021407177
0.5,7,0.14203961034424648,0.00038650673676831937,0.13423827340120398,0.7957923210569642
0.5,8,-0.3233258876191909,0.0004904767013670157,-0.32006969918293376,0.5651625811453048
0.5,9,0.19788484880867907,1.7418268389368308e-05,0.20336662926533688,0.7011219405383307
0.55,1,0.5294384028833917,1.8405373641277363e-05,0.528313913144713,0.6113122764278901
0.55,2,-0.2432997523550141,0.005499750721949541,-0.526624806858391,0.6475624528907766
0.55,3,-0.17715902146803364,0.00010528494566664797,-0.17501525347321545,0.7543226114585431
0.55,4,0.48263125823739716,0.0002596246299678431,0.4816168375609643,0.7458264238654541
0.55,5,-0.3177789324379547,0.00017230759489837943,-0.32951851169126567,0.5911778039156959
0.55,6,0.24690882561752736,0.00012305012918385983,0.2357543528015631,0.7568524478801113
0.55,7,0.14396184566292852,0.0004807743788764585,0.13423827340120398,0.7700272021867505
0.55,8,-0.3192558783499738,0.0005528015908983549,-0.32006969918293376,0.5398660710319143
0.55,9,0.1975544246537077,1.978363772512283e-05,0.20336662926533688,0.6793567418593786
0.6000000000000001,1,0.5294751091349325,2.045355067102467e-05,0.528313913144713,0.5923101214116202
0.6000000000000001,2,-0.20669648931592152,0.005036368946728358,-0.526624806858391,0.6375512023686376
0.6000000000000001,3,-0.1773289234153636,0.0001139442475184976,-0.17501525347321545,0.727832194650265
0.6000000000000001,4,0.48293073085899085,0.00028218724928566686,0.4816168375609643,0.721826985370238
0.6000000000000001,5,-0.2843496006507763,0.00020072650788172488,-0.32951851169126567,0.5727999788538907
0.6000000000000001,6,0.24878132086589655,0.0001098571209711194,0.2357543528015631,0.7362921045391891
0.6000000000000001,7,0.14607569161465755,0.000591948962544073,0.13423827340120398,0.7459458638362667
0.6000000000000001,8,-0.29218434190553766,0.000303169863164471,-0.32006969918293376,0.5174117686190002
0.6000000000000001,9,0.1972501371710878,2.212221297758688e-05,0.20336662926533688,0.6589583424164972
0.65,1,0.5295196137159286,2.2192932424056498e-05,0.528313913144713,0.5743920262001242
0.65,2,-0.1723116058549558,0.004620638482926303,-0.526624806858391,0.6271219139981073
0.65,3,-0.1774801743417173,0.00012259269635315166,-0.17501525347321545,0.7030703997049143
0.65,4,0.48319937162378734,0.000304308427784593,0.4816168375609643,0.6992204608331594
0.65,5,-0.2482056410876843,0.00022151391789090259,-0.32951851169126567,0.5565145914613705
0.65,6,0.2512607165106741,9.525287179065682e-05,0.2357543528015631,0.7170667468016126
0.65,7,0.14836907325480087,0.0007220672291254009,0.13423827340120398,0.7234162727751695
0.65,8,-0.2646341234815699,0.00015209868452563242,-0.32006969918293376,0.49846943949978745
0.65,9,0.19696973143234253,2.4416749661638764e-05,0.20336662926533688,0.6398316813342937
0.7000000000000001,1,0.5295739999884695,2.358832547726967e-05,0.528313913144713,0.5574811466868507
0.7000000000000001,2,-0.13994936259757626,0.0042466790338790816,-0.526624806858391,0.6161944779200627
0.7000000000000001,3,-0.17761554760556023,0.00013123771780493068,-0.17501525347321545,0.679896703177843
0.7000000000000001,4,0.4834397267962657,0.00032595635362776414,0.4816168375609643,0.6778972044133996
0.7000000000000001,5,-0.21418779679300937,0.0002420139672114915,-0.32951851169126567,0.5417044026401445
0.7000000000000001,6,0.2545089493776429,9.969741011117988e-05,0.2357543528015631,0.6990888027584476
0.7000000000000001,7,0.150828146627705,0.0008729951391037743,0.13423827340120398,0.7023189824893306
0.7000000000000001,8,-0.2313632752856325,0.00016613288401362252,-0.32006969918293376,0.4821569411365967
0.7000000000000001,9,0.1967112256496478,2.665056382727906e-05,0.20336662926533688,0.6218890377141983
0.75,1,0.5296394802459947,2.4627949238179633e-05,0.528313913144713,0.541508017682395
0.75,2,-0.10943639038347558,0.003909468381405933,-0.526624806858391,0.6052968216716157
0.75,3,-0.17708673849323076,0.0001419987467716166,-0.17501525347321545,0.6581513937816786
0.75,4,0.48365449762236956,0.0003471027534688888,0.4816168375609643,0.657758698703989
0.75,5,-0.18211382931517303,0.00026217339804959923,-0.32951851169126567,0.5291341126211104
0.75,6,0.2586835240431077,0.00016331304162374135,0.2357543528015631,0.682276312663223
0.75,7,0.15343790528781154,0.0010463565108480759,0.13423827340120398,0.6825457345620362
0.75,8,-0.19999034774627059,0.0001799715249143825,-0.32006969918293376,0.4672648366016056
0.75,9,0.1964729150476724,2.880539870986206e-05,0.20336662926533688,0.6050494495452973
0.8,1,0.529716544983259,2.5320389829295954e-05,0.528313913144713,0.5264095694257083
0.8,2,-0.08061858329238042,0.0036046980864821694,-0.526624806858391,0.595819720894738
0.8,3,-0.14660705856994316,0.00017037219217155608,-0.17501525347321545,0.637651215720641
0.8,4,0.48384674367763403,0.000367714038720144,0.4816168375609643,0.638716156802138
0.8,5,-0.15182174891943878,0.0002819532840478555,-0.32951851169126567,0.5174282217469981
0.8,6,0.26392615545570286,0.00035287914651137357,0.2357543528015631,0.6665510467884423
0.8,7,0.15618269213560088,0.0012434796589766636,0.13423827340120398,0.663998225826659
0.8,8,-0.17036036062576207,0.00019354962350188803,-0.32006969918293376,0.4540429391660036
0.8,9,0.19625340647942793,3.0858835790386087e-05,0.20336662926533688,0.5892381792927771
0.8500000000000001,1,0.5298051003662951,2.5690700393092983e-05,0.528313913144713,0.512128322829084
0.8500000000000001,2,-0.05335849550350659,0.0033286565534989656,-0.526624806858391,0.5901931195277553
0.8500000000000001,3,-0.11682470889869011,0.00020122947371886452,-0.17501525347321545,0.6189805518793915
0.8500000000000001,4,0.48402003386064807,0.0003877439062101229,0.4816168375609643,0.6206893396665965
0.8500000000000001,5,-0.12316707827482512,0.0003013259873208651,-0.32951851169126567,0.5069659088979457
0.8500000000000001,6,0.2703500647495376,0.0007672342460768683,0.2357543528015631,0.6518358936176322
0.8500000000000001,7,0.1590466196641981,0.0014653620081353821,0.13423827340120398,0.6465870234219949
0.8500000000000001,8,-0.14233199443068636,0.00020684820747606268,-0.32006969918293376,0.44209920925707047
0.8500000000000001,9,0.19605168674601317,3.278126227986419e-05,0.20336662926533688,0.5743862174243839
0.9,1,0.5299045902418651,2.5776198548203058e-05,0.528313913144713,0.4986117222348088
0.9,2,-0.027533149177205153,0.0030781337065095924,-0.526624806858391,0.5852112787909163
0.9,3,-0.08925875529883784,0.00021839380597860893,-0.17501525347321545,0.6019862749286734
0.9,4,0.4841785337509688,0.0004071278444953611,0.4816168375609643,0.603605548015198
0.9,5,-0.09602054819045434,0.0003202727660384316,-0.32951851169126567,0.49802619364648215
0.9,6,0.27802571710030616,0.001538678266188628,0.2357543528015631,0.6380518550705747
0.9,7,0.16201390670315724,0.0017126515412081754,0.13423827340120398,0.6302306108060023
0.9,8,-0.11577880540377274,0.0002198544113220022,-0.32006969918293376,0.4321202550760508
0.9,9,0.19586722319272917,3.453257441007626e-05,0.20336662926533688,0.560429819945377
0.9500000000000001,1,0.5300141027958082,2.562235687820239e-05,0.528313913144713,0.4858115754559447
0.9500000000000001,2,-0.003032179585585836,0.0028503428477713293,-0.526624806858391,0.5801443402499574
0.9500000000000001,3,-0.06438092828014155,0.00020804864714795074,-0.17501525347321545,0.586410081386925
0.9500000000000001,4,0.48432702657714155,0.0004257798495392403,0.4816168375609643,0.5873987574704123
0.9500000000000001,5,-0.07026614785400015,0.00033878188604714545,-0.32951851169126567,0.48862468852055757
0.9500000000000001,6,0.2869655446374607,0.0028275174580632096,0.2357543528015631,0.6251154628407064
0.9500000000000001,7,0.16506914185420943,0.00198564319951586,0.13423827340120398,0.6148545490867765
0.9500000000000001,8,-0.09058731837823919,0.0002325601800139176,-0.32006969918293376,0.42353147385295925
0.9500000000000001,9,0.1957000905664311,3.605899934522755e-05,0.20336662926533688,0.5473100782435811
0.05,10,-0.03896178715041442,4.162138588848727e-06,-0.03854130175885054,1.0656218857956676
0.1,10,-0.039222203150861334,1.5181083329146308e-05,-0.03854130175885054,1.0202421102984656
0.15000000000000002,10,-0.03932494135482084,3.134416297388514e-05,-0.03854130175885054,0.9779756237879189
0.2,10,-0.039291588163963276,5.140914887948862e-05,-0.03854130175885054,0.9387092867517753
0.25,10,-0.03914023139242227,7.449755291824792e-05,-0.03854130175885054,0.9022074464660846
0.30000000000000004,10,-0.03888605393985738,0.00010001408123976849,-0.03854130175885054,0.8682595054701248
0.35000000000000003,10,-0.03854208959229588,0.00012758253757702258,-0.03854130175885054,0.8366730339118051
0.4,10,-0.038119756211109176,0.00015699299545379552,-0.03854130175885054,0.8072704729924667
0.45,10,-0.037629223084126244,0.00018815765721665837,-0.03854130175885054,0.7798875590252923
0.5,10,-0.037079663051037076,0.00022107405165954394,-0.03854130175885054,0.7543723500118644
0.55,10,-0.036479426596967734,0.00025579468936653656,-0.03854130175885054,0.7305844533777539
0.6000000000000001,10,-0.03583616365749932,0.0002924024475180646,-0.03854130175885054,0.7083943156153399
0.65,10,-0.03515690962185952,0.00033099103032311,-0.03854130175885054,0.687682530282302
0.7000000000000001,10,-0.03444814434122191,0.00037164995283833703,-0.03854130175885054,0.6683391557811197
0.75,10,-0.03371582618805298,0.0004144536606593565,-0.03854130175885054,0.6502630463373517
0.8,10,-0.03296539699909292,0.00045945462387347863,-0.03854130175885054,0.6333612027231263
0.8500000000000001,10,-0.032201748147275375,0.0005066805035173205,-0.03854130175885054,0.6175481491036594
0.9,10,-0.03142913356343825,0.0005561357370214511,-0.03854130175885054,0.602745341160803
0.9500000000000001,10,-0.030651013094882926,0.0006078080723808253,-0.03854130175885054,0.5888806092331419
1.0,1,0.5301324645187205,2.5279043246729656e-05,0.528313913144713,0.47368357871689715
1.0,2,0.020243741526452506,0.0026428562622006924,-0.526624806858391,0.5752497688082684
1.0,3,-0.040746992612380135,0.00019851583334022305,-0.17501525347321545,0.571289234360533
1.0,4,0.48447087273659484,0.00044359145238339834,0.4816168375609643,0.5720088724839653
1.0,5,-0.04579946753436859,0.0003568471251230663,-0.32951851169126567,0.48062332190539764
1.0,6,0.29710985708269283,0.004807292991993753,0.2357543528015631,0.6129379210497728
1.0,7,0.16819748419833336,0.0022842879343342778,0.13423827340120398,0.6003907394893748
1.0,8,-0.06665540570398235,0.00024496124224457653,-0.32006969918293376,0.41454191350298425
1.0,9,0.19555111409823456,3.729064449574718e-05,0.20336662926533688,0.5349725204271966
1.0,10,-0.02986980995998044,0.0006616806549465861,-0.03854130175885054,0.575887638892968
1.1,1,0.5303902400235646,2.4226420979581342e-05,0.528313913144713,0.4512838760392252
1.1,2,0.06347045216309524,0.0022805689127237253,-0.526624806858391,0.5608340846461198
1.1,3,0.003144602199176918,0.00018157484641111667,-0.17501525347321545,0.5444223458174436
1.1,4,0.4847683673205134,0.0004761566560367023,0.4816168375609643,0.5434652845777718
1.1,5,-0.00036134694076708773,0.00039164174276545166,-0.32951851169126567,0.46653730358019696
1.1,6,0.3203717868228109,0.011447112594031908,0.2357543528015631,0.5904950588583936
1.1,7,0.174617823476669,0.002956743667591636,0.13423827340120398,0.5739553647536543
1.1,8,-0.022210425023219557,0.00026884635203259626,-0.32006969918293376,0.39905774064741373
1.1,9,0.19531555150214303,3.850675583395961e-05,0.20336662926533688,0.5124460759873704
1.1,10,0.002104143491901668,0.0004996029369332039,-0.03854130175885054,0.5505778304560238
1.2,1,0.5306664482414073,2.2995155631996554e-05,0.528313913144713,0.4311217964034757
1.2,2,0.10276746183277032,0.0019772136878979814,-0.526624806858391,0.5549027664046319
1.2,3,0.04304605202786509,0.00016703447469404518,-0.17501525347321545,0.5212557861790622
1.2,4,0.4851211618223868,0.0005035992779947214,0.4816168375609643,0.5175900152983437
1.2,5,0.040946035417052454,0.0004246775703943933,-0.32951851169126567,0.45422015069273747
1.2,6,0.3435985898341336,0.021083558786063168,0.2357543528015631,0.5700374019244082
1.2,7,0.1811721999785565,0.0037236532223831817,0.13423827340120398,0.5504836843720599
1.2,8,0.01819410286838288,0.00029152412300181043,-0.32006969918293376,0.38748111504641686
1.2,9,0.19518734783757735,3.734141330237964e-05,0.20336662926533688,0.49249021710783514
1.2,10,0.03807391227617892,0.000463282079842997,-0.03854130175885054,0.5322047838264874
1.3,1,0.5309506657630797,2.1881235443653973e-05,0.528313913144713,0.4129476706953319
1.3,2,0.13864734022682162,0.0017218603179105021,-0.526624806858391,0.550281841695814
1.3,3,0.07947781056710215,0.00015447423211707975,-0.17501525347321545,0.49900893434433574
1.3,4,0.48558017371197204,0.0005245823161193599,0.4816168375609643,0.49405944493847165
1.3,5,0.0786614714828877,0.0004560088026147313,-0.32951851169126567,0.4433112908411597
1.3,6,0.34339399550190464,0.020831788488410864,0.2357543528015631,0.5532907332833398
1.3,7,0.1888346374288845,0.004597383153860279,0.13423827340120398,0.5296015667434227
1.3,8,0.05508519355201997,0.00031303175757530047,-0.32006969918293376,0.3772917879085623
1.3,9,0.1952125407528231,3.302497006447416e-05,0.20336662926533688,0.4747951717156799
1.3,10,0.07568528590937385,0.0004974614183317298,-0.03854130175885054,0.5168944431829099
1.4,1,0.5312361134043497,2.107151482193244e-05,0.528313913144713,0.3965457815170653
1.4,2,0.1715372287547019,0.0015059182989709387,-0.526624806858391,0.5469302696330427
1.4,3,0.11287358922806948,0.00014356086177318503,-0.17501525347321545,0.48102072274336055
1.4,4,0.4861924062058228,0.0005378616138700099,0.4816168375609643,0.47259956515935353
1.4,5,0.1132339545432367,0.0004857085869730629,-0.32951851169126567,0.4337212751165752
1.4,6,0.34362417282699764,0.020567150125265752,0.2357543528015631,0.5380976672465494
1.4,7,0.20613628818480598,0.005864556461572609,0.13423827340120398,0.5111153014578371
1.4,8,0.08890202667868727,0.00033341946861067425,-0.32006969918293376,0.3694477575640687
1.4,9,0.1954567231219564,2.554916694764885e-05,0.20336662926533688,0.4590939265300176
1.4,10,0.11016237840646917,0.0005298610052833975,-0.03854130175885054,0.503452492978454
1.5,1,0.531522056764159,2.0641901894456624e-05,0.528313913144713,0.3817286837872242
1.5,2,0.20179592620035175,0.0013225694736647042,-0.526624806858391,0.5387785919143062
1.5,3,0.1435977055961593,0.0001340275976418815,-0.17501525347321545,0.4637299044297924
1.5,4,0.48699732847390564,0.0005424814303232215,0.4816168375609643,0.45297695025896595
1.5,5,0.14504063895875768,0.000513859860177217,-0.32951851169126567,0.42544267250921913
1.5,6,0.34387632683840175,0.020318327764316215,0.2357543528015631,0.5252212331886946
1.5,7,0.23010802697458121,0.006793156149217588,0.13423827340120398,0.49435664707117494
1.5,8,0.12001351315522116,0.0003527441888321912,-0.32006969918293376,0.3621150301890856
1.5,9,0.1960025299378322,1.688147386800105e-05,0.20336662926533688,0.445155969206132
1.5,10,0.1418813035037968,0.0005605713166100276,-0.03854130175885054,0.4919142685626095
1.6,1,0.5318155992011516,2.057729688966592e-05,0.528313913144713,0.36833265987646324
1.6,2,0.22972703153479795,0.0011663536252576794,-0.526624806858391,0.5352062567859767
1.6,3,0.17195842839747313,0.00012565894263964427,-0.17501525347321545,0.4490025666430198
1.6,4,0.48802470589234537,0.0005379218308511882,0.4816168375609643,0.43499161126755004
1.6,5,0.17440084079492704,0.0005405484063480975,-0.32951851169126567,0.4171089949015743
1.6,6,0.34414684641240767,0.020082711133645403,0.2357543528015631,0.5131604011550177
1.6,7,0.2634475503188464,0.007396050833858415,0.13423827340120398,0.4790688701225706
1.6,8,0.1487318083643295,0.0003710655503823177,-0.32006969918293376,0.35591457463792864
1.6,9,0.19694478663088938,1.2704442707837106e-05,0.20336662926533688,0.4327822423690035
1.6,10,0.17116031128594555,0.0005896871180644597,-0.03854130175885054,0.48181507125571926
1.7,1,0.5321324990065005,2.0809522122019434e-05,0.528313913144713,0.3562140471279874
1.7,2,0.25558916610372934,0.001032861905498649,-0.526624806858391,0.5301825592070027
1.7,3,0.19821835691720804,0.00011827935044722186,-0.17501525347321545,0.4344350996980511
1.7,4,0.48929382144860917,0.0005241787931595975,0.4816168375609643,0.41847128121290234
1.7,5,0.21351202098193656,0.0005717253600029477,-0.32951851169126567,0.41044025210409435
1.7,6,0.34444742834150627,0.01985611354806958,0.2357543528015631,0.5035805449365771
1.7,7,0.2951332890497868,0.008087114933735325,0.13423827340120398,0.4652531604176603
1.7,8,0.17532282244683706,0.00038844334161142684,-0.32006969918293376,0.3501943724435403
1.7,9,0.19982778187907274,7.405314730546868e-06,0.20336662926533688,0.4218064440559515
1.7,10,0.1982705036768238,0.0006173034236408224,-0.03854130175885054,0.47343914584841246
1.8,1,0.5324968522305769,2.1269322264690163e-05,0.528313913144713,0.3452462511465341
1.8,2,0.2796040053463087,0.0009185073422747609,-0.526624806858391,0.5285512922718016
1.8,3,0.222602576256962,0.00011174470954215893,-0.17501525347321545,0.4207664538653501
1.8,4,0.49081379664519237,0.0005017752869244219,0.4816168375609643,0.40326680318302444
1.8,5,0.25123880663427456,0.0009111291825528008,-0.32951851169126567,0.4051470246099841
1.8,6,0.3465883428821334,0.019578785724636876,0.2357543528015631,0.4945709577210412
1.8,7,0.32508478327769746,0.008833220103404898,0.13423827340120398,0.45317519076945967
1.8,8,0.20001447838059414,0.0004049359310573626,-0.32006969918293376,0.3440337650004527
1.8,9,0.21747216666304317,1.1921510546953936e-05,0.20336662926533688,0.41113644105242336
1.8,10,0.22344425375406807,0.000643512991006409,-0.03854130175885054,0.4661363008594892
1.9000000000000001,1,0.5329397341452994,2.194706379161864e-05,0.528313913144713,0.33531730559401407
1.9000000000000001,2,0.3019626487790549,0.0008203511681080656,-0.526624806858391,0.5248066817070602
1.9000000000000001,3,0.24530512529742252,0.00010593586520746957,-0.17501525347321545,0.40849988703093726
1.9000000000000001,4,0.49258465108110483,0.0004717139626142402,0.4816168375609643,0.38924838030734293
1.9000000000000001,5,0.28586780962786096,0.001481567663351632,-0.32951851169126567,0.39890900786211214
1.9000000000000001,6,0.3644377028553548,0.018208648843553547,0.2357543528015631,0.48485660853074475
1.9000000000000001,7,0.3532254237331011,0.009598109667975457,0.13423827340120398,0.4414948421944449
1.9000000000000001,8,0.22300326149133354,0.0004205993267552552,-0.32006969918293376,0.34012302884053947
1.9000000000000001,9,0.23730357461919518,4.1820617009721584e-05,0.20336662926533688,0.402655713599397
1.9000000000000001,10,0.24688188313632992,0.0006684048265828368,-0.03854130175885054,0.45867987810169386
2.0,1,0.5334970834201644,2.295486312024898e-05,0.528313913144713,0.32632786862385293
2.0,2,0.3228307159829513,0.0007359700635721398,-0.526624806858391,0.5213448776304426
2.0,3,0.26649417106851897,0.00010075364172368189,-0.17501525347321545,0.39699548462471396
2.0,4,0.4945987686404964,0.0004353885709340256,0.4816168375609643,0.37630250861201864
2.0,5,0.3179567687733281,0.002222054850912267,-0.32951851169126567,0.3936075107791943
2.0,6,0.38312884151756577,0.016785051476476992,0.2357543528015631,0.47639252235820284
2.0,7,0.3749907143017998,0.009681200232059048,0.13423827340120398,0.4313613458551923
2.0,8,0.2444594590613569,0.00043548665287924867,-0.32006969918293376,0.3367247897323406
2.0,9,0.2579073255812032,5.8085677895377335e-05,0.20336662926533688,0.3955580385931854
2.0,10,0.26875700389310764,0.0006920633538395396,-0.03854130175885054,0.4525962891359686
3.0,1,0.5525514172613477,0.0002143012876250831,0.528313913144713,0.27260507999583283
3.0,2,0.6447785590771997,0.03063293636791239,-0.526624806858391,0.4960534551704203
3.0,3,0.4201147529089686,7.009417319171452e-05,-0.17501525347321545,0.3191768061424324
3.0,4,0.5238690530776196,0.00010382954178768524,0.4816168375609643,0.2885569287129789
3.0,5,0.6682311740948189,0.01953917385430813,-0.32951851169126567,0.34352500142859704
3.0,6,0.5187298364050388,0.008265766191466416,0.2357543528015631,0.4255362561622283
3.0,7,0.5061587449847521,0.006805650946342888,0.13423827340120398,0.36476662429364365
3.0,8,0.4000168914440265,0.0005511627950502975,-0.32006969918293376,0.31484717763065506
